"BP_LOC_ID","LATITUDE","LONGITUDE","COUNT_ID","MUNICIPALITY","FACILITY_NAME","CNT_LOC_DESCRIPTION","STREET_1","STREET_2","STREET_3","STREET_4","STREET_5","STREET_6","CNT_DESCRIPTION","TEMPERATURE","SKY","FACILITY_TYPE","COUNT_TYPE","FROM_ST_NAME","FROM_ST_DIR","TO_ST_NAME","TO_ST_DIR","COUNT_DATE","COUNT_DOW","CNT_0630","CNT_0645","CNT_0700","CNT_0715","CNT_0730","CNT_0745","CNT_0800","CNT_0815","CNT_0830","CNT_0845","CNT_0900","CNT_0915","CNT_0930","CNT_0945","CNT_1000","CNT_1015","CNT_1030","CNT_1045","CNT_1100","CNT_1115","CNT_1130","CNT_1145","CNT_1200","CNT_1215","CNT_1230","CNT_1245","CNT_1300","CNT_1315","CNT_1330","CNT_1345","CNT_1400","CNT_1415","CNT_1430","CNT_1445","CNT_1500","CNT_1515","CNT_1530","CNT_1545","CNT_1600","CNT_1615","CNT_1630","CNT_1645","CNT_1700","CNT_1715","CNT_1730","CNT_1745","CNT_1800","CNT_1815","CNT_1830","CNT_1845","CNT_1900","CNT_1915","CNT_1930","CNT_1945","CNT_2000","CNT_2015","CNT_2030","CNT_2045","CNT_TOTAL"
20164,42.2475404927,-71.8335034822,11207,"Worcester","Webster Square","Park Avenue at Mill Street","Park Avenue","Mill Street","","","","","",86,1,"Street Segment","S","Webster Square","All","Webster Square","All",2012-07-17,"Tu",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20164,42.2475404927,-71.8335034822,11207,"Worcester","Webster Square","Park Avenue at Mill Street","Park Avenue","Mill Street","","","","","",86,1,"Street Segment","P","Webster Square","All","Webster Square","All",2012-07-17,"Tu",,,,,,,,,,,,,,,,,,,,,,,,11,5,3,2,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
20164,42.2475404927,-71.8335034822,11207,"Worcester","Webster Square","Park Avenue at Mill Street","Park Avenue","Mill Street","","","","","",86,1,"Street Segment","W","Webster Square","All","Webster Square","All",2012-07-17,"Tu",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20164,42.2475404927,-71.8335034822,11207,"Worcester","Webster Square","Park Avenue at Mill Street","Park Avenue","Mill Street","","","","","",86,1,"Street Segment","O","Webster Square","All","Webster Square","All",2012-07-17,"Tu",,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20165,42.2737594207,-71.7678195448,11208,"Worcester","","Plantation Street at Belmont Street","Plantation Street","Belmont Street","","","","","",90,1,"Street Segment","C","Plantation Street","All","Plantation Street","All",2012-07-17,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0
20165,42.2737594207,-71.7678195448,11208,"Worcester","","Plantation Street at Belmont Street","Plantation Street","Belmont Street","","","","","",90,1,"Street Segment","B","Plantation Street","All","Plantation Street","All",2012-07-17,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,4
20165,42.2737594207,-71.7678195448,11208,"Worcester","","Plantation Street at Belmont Street","Plantation Street","Belmont Street","","","","","",90,1,"Street Segment","J","Plantation Street","All","Plantation Street","All",2012-07-17,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0
20165,42.2737594207,-71.7678195448,11208,"Worcester","","Plantation Street at Belmont Street","Plantation Street","Belmont Street","","","","","",90,1,"Street Segment","S","Plantation Street","All","Plantation Street","All",2012-07-17,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0
20165,42.2737594207,-71.7678195448,11208,"Worcester","","Plantation Street at Belmont Street","Plantation Street","Belmont Street","","","","","",90,1,"Street Segment","P","Plantation Street","All","Plantation Street","All",2012-07-17,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,3,0,1,,,,,,,,,,,,,,,,,,,,,12
20165,42.2737594207,-71.7678195448,11208,"Worcester","","Plantation Street at Belmont Street","Plantation Street","Belmont Street","","","","","",90,1,"Street Segment","W","Plantation Street","All","Plantation Street","All",2012-07-17,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0
20165,42.2737594207,-71.7678195448,11208,"Worcester","","Plantation Street at Belmont Street","Plantation Street","Belmont Street","","","","","",90,1,"Street Segment","O","Plantation Street","All","Plantation Street","All",2012-07-17,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0
20166,41.628119419,-70.9474361,11209,"New Bedford","","Hawthorn Street at Rockdale Avenue","Hawthorn St.","Rockdale Ave.","","","","","",90,1,"Street Segment","C","Hawthorn St.","All","Hawthorn St.","All",2012-07-17,"Tu",,,,0,0,0,1,0,2,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,0,1,0,3,0,2,0,0,2,0,1,,,,,,,,,,,20
20166,41.628119419,-70.9474361,11209,"New Bedford","","Hawthorn Street at Rockdale Avenue","Hawthorn St.","Rockdale Ave.","","","","","",90,1,"Street Segment","B","Hawthorn St.","All","Hawthorn St.","All",2012-07-17,"Tu",,,,0,2,2,0,1,1,3,1,1,0,4,2,1,3,0,3,0,3,0,0,1,0,,,,1,2,2,0,1,0,0,0,1,0,0,1,1,1,1,0,0,2,2,1,,,,,,,,,,,44
20166,41.628119419,-70.9474361,11209,"New Bedford","","Hawthorn Street at Rockdale Avenue","Hawthorn St.","Rockdale Ave.","","","","","",90,1,"Street Segment","J","Hawthorn St.","All","Hawthorn St.","All",2012-07-17,"Tu",,,,4,2,4,3,4,3,5,3,1,2,2,4,2,1,1,0,2,0,0,0,0,1,,,,4,0,0,0,0,2,0,0,1,0,1,1,1,0,1,1,3,1,3,3,,,,,,,,,,,66
20166,41.628119419,-70.9474361,11209,"New Bedford","","Hawthorn Street at Rockdale Avenue","Hawthorn St.","Rockdale Ave.","","","","","",90,1,"Street Segment","S","Hawthorn St.","All","Hawthorn St.","All",2012-07-17,"Tu",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1
20166,41.628119419,-70.9474361,11209,"New Bedford","","Hawthorn Street at Rockdale Avenue","Hawthorn St.","Rockdale Ave.","","","","","",90,1,"Street Segment","P","Hawthorn St.","All","Hawthorn St.","All",2012-07-17,"Tu",,,,17,13,23,26,27,13,18,17,17,14,10,13,10,14,3,7,5,6,3,3,0,5,,,,5,5,4,3,1,4,0,1,3,3,3,6,6,12,5,10,11,19,17,22,,,,,,,,,,,404
20166,41.628119419,-70.9474361,11209,"New Bedford","","Hawthorn Street at Rockdale Avenue","Hawthorn St.","Rockdale Ave.","","","","","",90,1,"Street Segment","W","Hawthorn St.","All","Hawthorn St.","All",2012-07-17,"Tu",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20166,41.628119419,-70.9474361,11209,"New Bedford","","Hawthorn Street at Rockdale Avenue","Hawthorn St.","Rockdale Ave.","","","","","",90,1,"Street Segment","O","Hawthorn St.","All","Hawthorn St.","All",2012-07-17,"Tu",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1
20016,42.3422400003,-71.1213399976,11210,"Brookline","Coolidge Corner","Coolidge Corner - Harvard Street at Beacon Street","Harvard St.","Beacon St.","","","","","",71,1,"Street Segment","C","Coolidge Corner","All","Coolidge Corner","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,,13,14,8,5,5,9,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
20016,42.3422400003,-71.1213399976,11210,"Brookline","Coolidge Corner","Coolidge Corner - Harvard Street at Beacon Street","Harvard St.","Beacon St.","","","","","",71,1,"Street Segment","B","Coolidge Corner","All","Coolidge Corner","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,,16,9,14,14,10,8,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
20016,42.3422400003,-71.1213399976,11210,"Brookline","Coolidge Corner","Coolidge Corner - Harvard Street at Beacon Street","Harvard St.","Beacon St.","","","","","",71,1,"Street Segment","J","Coolidge Corner","All","Coolidge Corner","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,,4,2,9,6,2,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
20016,42.3422400003,-71.1213399976,11210,"Brookline","Coolidge Corner","Coolidge Corner - Harvard Street at Beacon Street","Harvard St.","Beacon St.","","","","","",71,1,"Street Segment","S","Coolidge Corner","All","Coolidge Corner","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
20016,42.3422400003,-71.1213399976,11210,"Brookline","Coolidge Corner","Coolidge Corner - Harvard Street at Beacon Street","Harvard St.","Beacon St.","","","","","",71,1,"Street Segment","P","Coolidge Corner","All","Coolidge Corner","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,,267,274,271,274,211,243,292,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092
20016,42.3422400003,-71.1213399976,11210,"Brookline","Coolidge Corner","Coolidge Corner - Harvard Street at Beacon Street","Harvard St.","Beacon St.","","","","","",71,1,"Street Segment","W","Coolidge Corner","All","Coolidge Corner","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,6,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
20016,42.3422400003,-71.1213399976,11210,"Brookline","Coolidge Corner","Coolidge Corner - Harvard Street at Beacon Street","Harvard St.","Beacon St.","","","","","",71,1,"Street Segment","O","Coolidge Corner","All","Coolidge Corner","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20168,42.3707485569,-71.0360745067,11211,"Boston","East Boston Greenway","East Boston Greenway at Gove Street","Gove Street","","","","","","",86,1,"Trail Segment","C","East Boston Greenway","All","East Boston Greenway","All",2012-07-18,"W",,,,,0,0,0,1,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
20168,42.3707485569,-71.0360745067,11211,"Boston","East Boston Greenway","East Boston Greenway at Gove Street","Gove Street","","","","","","",86,1,"Trail Segment","B","East Boston Greenway","All","East Boston Greenway","All",2012-07-18,"W",,,,,1,0,6,5,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
20168,42.3707485569,-71.0360745067,11211,"Boston","East Boston Greenway","East Boston Greenway at Gove Street","Gove Street","","","","","","",86,1,"Trail Segment","J","East Boston Greenway","All","East Boston Greenway","All",2012-07-18,"W",,,,,0,0,2,2,2,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
20168,42.3707485569,-71.0360745067,11211,"Boston","East Boston Greenway","East Boston Greenway at Gove Street","Gove Street","","","","","","",86,1,"Trail Segment","S","East Boston Greenway","All","East Boston Greenway","All",2012-07-18,"W",,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20168,42.3707485569,-71.0360745067,11211,"Boston","East Boston Greenway","East Boston Greenway at Gove Street","Gove Street","","","","","","",86,1,"Trail Segment","P","East Boston Greenway","All","East Boston Greenway","All",2012-07-18,"W",,,,,4,11,11,11,18,11,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
20168,42.3707485569,-71.0360745067,11211,"Boston","East Boston Greenway","East Boston Greenway at Gove Street","Gove Street","","","","","","",86,1,"Trail Segment","W","East Boston Greenway","All","East Boston Greenway","All",2012-07-18,"W",,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20168,42.3707485569,-71.0360745067,11211,"Boston","East Boston Greenway","East Boston Greenway at Gove Street","Gove Street","","","","","","",86,1,"Trail Segment","O","East Boston Greenway","All","East Boston Greenway","All",2012-07-18,"W",,,,,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
20115,42.325171751,-71.0983284499,11212,"Boston","SW Corridor Trail","Southwest Corridor Trail (100 ft north of Heath Street)","100 ft. North of Heath St.","","","","","","",70,2,"Trail Segment","C","SW Corridor Trail","All","SW Corridor Trail","All",2012-07-19,"Th",,,,,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,3,,,,,,,,,,,9
20115,42.325171751,-71.0983284499,11212,"Boston","SW Corridor Trail","Southwest Corridor Trail (100 ft north of Heath Street)","100 ft. North of Heath St.","","","","","","",70,2,"Trail Segment","B","SW Corridor Trail","All","SW Corridor Trail","All",2012-07-19,"Th",,,,,37,41,44,48,62,48,52,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,41,60,56,52,57,48,52,,,,,,,,,,,780
20115,42.325171751,-71.0983284499,11212,"Boston","SW Corridor Trail","Southwest Corridor Trail (100 ft north of Heath Street)","100 ft. North of Heath St.","","","","","","",70,2,"Trail Segment","J","SW Corridor Trail","All","SW Corridor Trail","All",2012-07-19,"Th",,,,,1,2,2,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,3,1,0,,,,,,,,,,,18
20115,42.325171751,-71.0983284499,11212,"Boston","SW Corridor Trail","Southwest Corridor Trail (100 ft north of Heath Street)","100 ft. North of Heath St.","","","","","","",70,2,"Trail Segment","S","SW Corridor Trail","All","SW Corridor Trail","All",2012-07-19,"Th",,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,1
20115,42.325171751,-71.0983284499,11212,"Boston","SW Corridor Trail","Southwest Corridor Trail (100 ft north of Heath Street)","100 ft. North of Heath St.","","","","","","",70,2,"Trail Segment","P","SW Corridor Trail","All","SW Corridor Trail","All",2012-07-19,"Th",,,,,3,2,4,3,6,7,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,9,8,7,3,9,,,,,,,,,,,88
20115,42.325171751,-71.0983284499,11212,"Boston","SW Corridor Trail","Southwest Corridor Trail (100 ft north of Heath Street)","100 ft. North of Heath St.","","","","","","",70,2,"Trail Segment","W","SW Corridor Trail","All","SW Corridor Trail","All",2012-07-19,"Th",,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20115,42.325171751,-71.0983284499,11212,"Boston","SW Corridor Trail","Southwest Corridor Trail (100 ft north of Heath Street)","100 ft. North of Heath St.","","","","","","",70,2,"Trail Segment","O","SW Corridor Trail","All","SW Corridor Trail","All",2012-07-19,"Th",,,,,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,3
20008,42.4010707883,-71.1362528699,11213,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","PM Rain Storm",80,2,"Street Segment","C","Mass Ave.","All","Mass Ave.","All",2012-07-18,"W",,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20008,42.4010707883,-71.1362528699,11213,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","PM Rain Storm",80,2,"Street Segment","B","Mass Ave.","All","Mass Ave.","All",2012-07-18,"W",,,,,1,0,0,1,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,1,0,1,0,,,,,,,,,,,14
20008,42.4010707883,-71.1362528699,11213,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","PM Rain Storm",80,2,"Street Segment","J","Mass Ave.","All","Mass Ave.","All",2012-07-18,"W",,,,,4,3,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,1,1,0,,,,,,,,,,,15
20008,42.4010707883,-71.1362528699,11213,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","PM Rain Storm",80,2,"Street Segment","S","Mass Ave.","All","Mass Ave.","All",2012-07-18,"W",,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20008,42.4010707883,-71.1362528699,11213,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","PM Rain Storm",80,2,"Street Segment","P","Mass Ave.","All","Mass Ave.","All",2012-07-18,"W",,,,,0,0,3,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,,,,,,,,,,,13
20008,42.4010707883,-71.1362528699,11213,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","PM Rain Storm",80,2,"Street Segment","W","Mass Ave.","All","Mass Ave.","All",2012-07-18,"W",,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20008,42.4010707883,-71.1362528699,11213,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","",80,2,"Street Segment","O","Mass Ave.","All","Mass Ave.","All",2012-07-18,"W",,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20008,42.4010707883,-71.1362528699,11214,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","",72,1,"Street Segment","C","Mass Ave.","All","Mass Ave.","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20008,42.4010707883,-71.1362528699,11214,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","",72,1,"Street Segment","B","Mass Ave.","All","Mass Ave.","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,1,3,0,0,3,7,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
20008,42.4010707883,-71.1362528699,11214,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","",72,1,"Street Segment","J","Mass Ave.","All","Mass Ave.","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,1,0,2,0,2,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
20008,42.4010707883,-71.1362528699,11214,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","",72,1,"Street Segment","S","Mass Ave.","All","Mass Ave.","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20008,42.4010707883,-71.1362528699,11214,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","",72,1,"Street Segment","P","Mass Ave.","All","Mass Ave.","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,6,4,1,2,0,5,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
20008,42.4010707883,-71.1362528699,11214,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","",72,1,"Street Segment","W","Mass Ave.","All","Mass Ave.","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20008,42.4010707883,-71.1362528699,11214,"Cambridge","","Massachusetts Avenue at Alewife Brook Parkway","Mass Ave.","Alewife Brook Pkwy.","","","","","",72,1,"Street Segment","O","Mass Ave.","All","Mass Ave.","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20146,42.60975645,-70.67366147,11215,"Gloucester","Route 127","Route 127 at Blynman Canal Drawbridge","","","","","","","",75,1,"Street Segment","C","Route 127","All","Route 127","All",2012-07-21,"Sa",,,,,,,,,,,,,,,1,0,0,3,4,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
20146,42.60975645,-70.67366147,11215,"Gloucester","Route 127","Route 127 at Blynman Canal Drawbridge","","","","","","","",75,1,"Street Segment","B","Route 127","All","Route 127","All",2012-07-21,"Sa",,,,,,,,,,,,,,,5,4,18,4,7,15,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
20146,42.60975645,-70.67366147,11215,"Gloucester","Route 127","Route 127 at Blynman Canal Drawbridge","","","","","","","",75,1,"Street Segment","J","Route 127","All","Route 127","All",2012-07-21,"Sa",,,,,,,,,,,,,,,1,2,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
20146,42.60975645,-70.67366147,11215,"Gloucester","Route 127","Route 127 at Blynman Canal Drawbridge","","","","","","","",75,1,"Street Segment","S","Route 127","All","Route 127","All",2012-07-21,"Sa",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20146,42.60975645,-70.67366147,11215,"Gloucester","Route 127","Route 127 at Blynman Canal Drawbridge","","","","","","","",75,1,"Street Segment","P","Route 127","All","Route 127","All",2012-07-21,"Sa",,,,,,,,,,,,,,,27,38,31,45,38,67,70,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348
20146,42.60975645,-70.67366147,11215,"Gloucester","Route 127","Route 127 at Blynman Canal Drawbridge","","","","","","","",75,1,"Street Segment","W","Route 127","All","Route 127","All",2012-07-21,"Sa",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20146,42.60975645,-70.67366147,11215,"Gloucester","Route 127","Route 127 at Blynman Canal Drawbridge","","","","","","","",75,1,"Street Segment","O","Route 127","All","Route 127","All",2012-07-21,"Sa",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20169,42.6121599406,-70.6610060767,11216,"Gloucester","","Rogers Street at Harbor Loop","Rogers St","Harbor Loop","","","","","",75,1,"Street Segment","C","Rogers St","All","Rogers St","All",2012-07-21,"Sa",,,,,,,,,,,,,,,1,0,0,0,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
20169,42.6121599406,-70.6610060767,11216,"Gloucester","","Rogers Street at Harbor Loop","Rogers St","Harbor Loop","","","","","",75,1,"Street Segment","B","Rogers St","All","Rogers St","All",2012-07-21,"Sa",,,,,,,,,,,,,,,4,8,10,4,4,16,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
20169,42.6121599406,-70.6610060767,11216,"Gloucester","","Rogers Street at Harbor Loop","Rogers St","Harbor Loop","","","","","",75,1,"Street Segment","J","Rogers St","All","Rogers St","All",2012-07-21,"Sa",,,,,,,,,,,,,,,0,1,1,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
20169,42.6121599406,-70.6610060767,11216,"Gloucester","","Rogers Street at Harbor Loop","Rogers St","Harbor Loop","","","","","",75,1,"Street Segment","S","Rogers St","All","Rogers St","All",2012-07-21,"Sa",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20169,42.6121599406,-70.6610060767,11216,"Gloucester","","Rogers Street at Harbor Loop","Rogers St","Harbor Loop","","","","","",75,1,"Street Segment","P","Rogers St","All","Rogers St","All",2012-07-21,"Sa",,,,,,,,,,,,,,,6,11,20,33,24,18,27,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189
20169,42.6121599406,-70.6610060767,11216,"Gloucester","","Rogers Street at Harbor Loop","Rogers St","Harbor Loop","","","","","",75,1,"Street Segment","W","Rogers St","All","Rogers St","All",2012-07-21,"Sa",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20169,42.6121599406,-70.6610060767,11216,"Gloucester","","Rogers Street at Harbor Loop","Rogers St","Harbor Loop","","","","","",75,1,"Street Segment","O","Rogers St","All","Rogers St","All",2012-07-21,"Sa",,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20168,42.3707485569,-71.0360745067,11217,"Boston","East Boston Greenway","East Boston Greenway at Gove Street","Gove Street","","","","","","",72,1,"Trail Segment","C","East Boston Greenway","All","East Boston Greenway","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20168,42.3707485569,-71.0360745067,11217,"Boston","East Boston Greenway","East Boston Greenway at Gove Street","Gove Street","","","","","","",72,1,"Trail Segment","B","East Boston Greenway","All","East Boston Greenway","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,5,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
20168,42.3707485569,-71.0360745067,11217,"Boston","East Boston Greenway","East Boston Greenway at Gove Street","Gove Street","","","","","","",72,1,"Trail Segment","J","East Boston Greenway","All","East Boston Greenway","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
20168,42.3707485569,-71.0360745067,11217,"Boston","East Boston Greenway","East Boston Greenway at Gove Street","Gove Street","","","","","","",72,1,"Trail Segment","S","East Boston Greenway","All","East Boston Greenway","All",2012-07-21,"Sa",,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
